"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1277","300 Hayes Street, Civic Center, San Francisco","1449","500 Forbes Boulevard, The East Side, South San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",857,663,1106
"1277","300 Hayes Street, Civic Center, San Francisco","1450","0 Brookhaven Court, Fairmont, Pacifica","3/1/2020 - 3/8/2020, Every day, Daily Average",1135,806,1598
"1277","300 Hayes Street, Civic Center, San Francisco","1451","400 Loma Vista Terrace, Sharp Park, Pacifica","3/1/2020 - 3/8/2020, Every day, Daily Average",1188,859,1642
"1277","300 Hayes Street, Civic Center, San Francisco","1452","200 Ramona Avenue, Vallemar, Pacifica","3/1/2020 - 3/8/2020, Every day, Daily Average",1260,885,1793
"1277","300 Hayes Street, Civic Center, San Francisco","1453","2700 Campus Drive, Beresford Park, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1809,1400,2336
"1277","300 Hayes Street, Civic Center, San Francisco","1454","300 East 28th Avenue, South San Mateo, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1676,1260,2228
"1277","300 Hayes Street, Civic Center, San Francisco","1455","1800 Helene Court, East San Mateo, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1435,1130,1821
"1277","300 Hayes Street, Civic Center, San Francisco","1456","Montara Mountain Trail, Pacifica","3/1/2020 - 3/8/2020, Every day, Daily Average",1403,634,3103
"1277","300 Hayes Street, Civic Center, San Francisco","1457","1500 Donner Avenue, San Bruno","3/1/2020 - 3/8/2020, Every day, Daily Average",1254,982,1600
"1277","300 Hayes Street, Civic Center, San Francisco","1458","0 Colorados Drive, Millbrae","3/1/2020 - 3/8/2020, Every day, Daily Average",1386,1104,1739
"1277","300 Hayes Street, Civic Center, San Francisco","1460","400 Williams Place, Central San Mateo, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1534,1255,1874
"1277","300 Hayes Street, Civic Center, San Francisco","1461","200 North Fremont Street, Central San Mateo, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1426,1105,1839
"1277","300 Hayes Street, Civic Center, San Francisco","1464","200 Cupertino Way, South San Mateo, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1725,1317,2258
"1277","300 Hayes Street, Civic Center, San Francisco","1467","2600 Somerset Drive, Belmont","3/1/2020 - 3/8/2020, Every day, Daily Average",1869,1517,2302
"1277","300 Hayes Street, Civic Center, San Francisco","1470","1500 Oxford Street, Palm Park, Redwood City","3/1/2020 - 3/8/2020, Every day, Daily Average",2032,1678,2459
"1277","300 Hayes Street, Civic Center, San Francisco","1472","200 Oakhurst Place, Suburban Park - Lorelei Manor - Flood Park Triangle, Menlo Park","3/1/2020 - 3/8/2020, Every day, Daily Average",2130,1727,2626
"1277","300 Hayes Street, Civic Center, San Francisco","1498","1100 Park Avenue, Emeryville","3/1/2020 - 3/8/2020, Every day, Daily Average",1189,827,1708
"1277","300 Hayes Street, Civic Center, San Francisco","1499","900 Atlantic Avenue, Alameda","3/1/2020 - 3/8/2020, Every day, Daily Average",1492,1187,1875
"1277","300 Hayes Street, Civic Center, San Francisco","1504","5800 Christie Avenue, Emeryville","3/1/2020 - 3/8/2020, Every day, Daily Average",1007,725,1398
"1277","300 Hayes Street, Civic Center, San Francisco","1510","500 Buena Vista Avenue, West Alameda, Alameda","3/1/2020 - 3/8/2020, Every day, Daily Average",1563,1297,1882
"1277","300 Hayes Street, Civic Center, San Francisco","1511","2300 Oregon Street, South Berkeley, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1533,1187,1979
"1277","300 Hayes Street, Civic Center, San Francisco","1512","2000 Essex Street, South Berkeley, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1455,1049,2016
"1277","300 Hayes Street, Civic Center, San Francisco","1513","Dwight D. Eisenhower Highway, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1121,812,1546
"1277","300 Hayes Street, Civic Center, San Francisco","1514","1700 McGee Avenue, North Berkeley, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1484,1203,1829
"1277","300 Hayes Street, Civic Center, San Francisco","1515","1700 Scenic Avenue, Northside, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1807,1559,2093
"1277","300 Hayes Street, Civic Center, San Francisco","1516","1300 Ward Street, Southwest Berkeley, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1188,878,1605
"1277","300 Hayes Street, Civic Center, San Francisco","1518","1300 67th Street, Southwest Berkeley, Berkeley","3/1/2020 - 3/8/2020, Every day, Daily Average",1134,835,1539
"1277","300 Hayes Street, Civic Center, San Francisco","1519","2600 99th Avenue, Toler Heights, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1595,1213,2096
"1277","300 Hayes Street, Civic Center, San Francisco","1526","500 Weldon Avenue, Grand Lake, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1344,939,1923
"1277","300 Hayes Street, Civic Center, San Francisco","1527","200 John Street, Piedmont Avenue, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1429,1082,1886
"1277","300 Hayes Street, Civic Center, San Francisco","1528","6400 Gwin Road, Merriewood, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1267,954,1682
"1277","300 Hayes Street, Civic Center, San Francisco","1529","6100 Estates Drive, Montclair, Piedmont","3/1/2020 - 3/8/2020, Every day, Daily Average",1361,1050,1762
"1277","300 Hayes Street, Civic Center, San Francisco","1532","600 East 18th Street, Clinton, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1437,1111,1858
"1277","300 Hayes Street, Civic Center, San Francisco","1534","600 East 8th Street, Downtown Oakland, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1212,875,1676
"1277","300 Hayes Street, Civic Center, San Francisco","1536","2900 Sheffield Avenue, Reservoir Hills, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1238,922,1661
"1277","300 Hayes Street, Civic Center, San Francisco","1537","3200 Suter Street, Upper Peralta Creek, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1293,967,1728
"1277","300 Hayes Street, Civic Center, San Francisco","1545","1300 Willow Avenue, Hercules","3/1/2020 - 3/8/2020, Every day, Daily Average",2013,1455,2783
"1277","300 Hayes Street, Civic Center, San Francisco","1546","5400 Sobrante Avenue, El Sobrante","3/1/2020 - 3/8/2020, Every day, Daily Average",1887,1350,2637
"1277","300 Hayes Street, Civic Center, San Francisco","1547","2600 Brian Road, San Pablo","3/1/2020 - 3/8/2020, Every day, Daily Average",1926,1358,2730
"1277","300 Hayes Street, Civic Center, San Francisco","1550","30800 San Clemente Street, Hayward","3/1/2020 - 3/8/2020, Every day, Daily Average",2284,1804,2890
"1277","300 Hayes Street, Civic Center, San Francisco","1551","100 Palm Drive, Union City","3/1/2020 - 3/8/2020, Every day, Daily Average",2392,1894,3020
"1277","300 Hayes Street, Civic Center, San Francisco","1555","3600 Johnson Court, Northgate, Fremont","3/1/2020 - 3/8/2020, Every day, Daily Average",2671,2094,3406
"1277","300 Hayes Street, Civic Center, San Francisco","1556","3400 Beard Road, Northgate, Fremont","3/1/2020 - 3/8/2020, Every day, Daily Average",2459,1945,3107
"1277","300 Hayes Street, Civic Center, San Francisco","1557","7000 Auto Mall Parkway, Fremont","3/1/2020 - 3/8/2020, Every day, Daily Average",2825,2251,3544
"1277","300 Hayes Street, Civic Center, San Francisco","1559","500 Embarcadero West, Downtown Oakland, Oakland","3/1/2020 - 3/8/2020, Every day, Daily Average",1098,791,1523
"1277","300 Hayes Street, Civic Center, San Francisco","1567","Lake Boulevard, Newark","3/1/2020 - 3/8/2020, Every day, Daily Average",2516,2001,3162
"1277","300 Hayes Street, Civic Center, San Francisco","1570","0 Tehan Canyon Road, Pleasanton","3/1/2020 - 3/8/2020, Every day, Daily Average",2221,1817,2713
"1277","300 Hayes Street, Civic Center, San Francisco","1571","500 Stonebridge Court, Pleasant Hill","3/1/2020 - 3/8/2020, Every day, Daily Average",2267,1638,3136
"1277","300 Hayes Street, Civic Center, San Francisco","1577","800 West Tower Avenue, Alameda","3/1/2020 - 3/8/2020, Every day, Daily Average",1531,1198,1956
"1277","300 Hayes Street, Civic Center, San Francisco","1597","26200 Regal Avenue, Harder - Tennyson, Hayward","3/1/2020 - 3/8/2020, Every day, Daily Average",2197,1656,2914
"1277","300 Hayes Street, Civic Center, San Francisco","1604","200 John Glenn Drive, Concord","3/1/2020 - 3/8/2020, Every day, Daily Average",2339,1726,3168
"1277","300 Hayes Street, Civic Center, San Francisco","1608","1100 Studebaker Road, Saranap, Walnut Creek","3/1/2020 - 3/8/2020, Every day, Daily Average",1829,1436,2328
"1277","300 Hayes Street, Civic Center, San Francisco","1613","1800 Castle Gate Road, Walnut Creek","3/1/2020 - 3/8/2020, Every day, Daily Average",2085,1629,2667
"1277","300 Hayes Street, Civic Center, San Francisco","1628","800 Orange Blossom Way, Danville","3/1/2020 - 3/8/2020, Every day, Daily Average",2623,2066,3329
"1277","300 Hayes Street, Civic Center, San Francisco","1629","500 Peru Avenue, Excelsior, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",804,522,1236
"1277","300 Hayes Street, Civic Center, San Francisco","1630","800 Bacon Street, Excelsior, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",793,548,1146
"1277","300 Hayes Street, Civic Center, San Francisco","1633","2800 Fountainhead Drive, San Ramon","3/1/2020 - 3/8/2020, Every day, Daily Average",2552,1996,3261
"1277","300 Hayes Street, Civic Center, San Francisco","1634","500 Hemme Avenue, Alamo","3/1/2020 - 3/8/2020, Every day, Daily Average",2287,1770,2954
"1277","300 Hayes Street, Civic Center, San Francisco","1639","0 Curtis Street, Crocker-Amazon, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1092,809,1473
"1277","300 Hayes Street, Civic Center, San Francisco","1646","100 Murray Street, Bernal Heights, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",601,415,870
"1277","300 Hayes Street, Civic Center, San Francisco","1647","500 Brunswick Street, Crocker-Amazon, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1055,808,1376
"1277","300 Hayes Street, Civic Center, San Francisco","1648","Historic Trail, Inner Sunset, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",654,480,890
"1277","300 Hayes Street, Civic Center, San Francisco","1649","1300 10th Avenue, Inner Sunset, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",595,440,803
"1277","300 Hayes Street, Civic Center, San Francisco","1650","1900 16th Avenue, Inner Sunset, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",946,714,1253
"1277","300 Hayes Street, Civic Center, San Francisco","1651","600 39th Street, North & East, Richmond","3/1/2020 - 3/8/2020, Every day, Daily Average",1569,1103,2231
"1277","300 Hayes Street, Civic Center, San Francisco","1654","Regatta Boulevard, Marina Bay, Richmond","3/1/2020 - 3/8/2020, Every day, Daily Average",1479,1131,1933
"1277","300 Hayes Street, Civic Center, San Francisco","1655","100 South 35th Street, Pullman, Richmond","3/1/2020 - 3/8/2020, Every day, Daily Average",1509,1071,2125
"1277","300 Hayes Street, Civic Center, San Francisco","1674","200 Hyde Street, Tenderloin, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",315,201,493
"1277","300 Hayes Street, Civic Center, San Francisco","1677","200 Funston Road, Marina District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",561,401,784
"1277","300 Hayes Street, Civic Center, San Francisco","1682","700 Haight Street, Lower Haight, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",325,199,528
"1277","300 Hayes Street, Civic Center, San Francisco","1686","0 The Embarcadero, North Beach, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",878,621,1240
"1277","300 Hayes Street, Civic Center, San Francisco","1687","1400 Powell Street, Russian Hill, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",593,418,839
"1277","300 Hayes Street, Civic Center, San Francisco","1688","1100 Taylor Street, Nob Hill, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",556,378,817
"1277","300 Hayes Street, Civic Center, San Francisco","1689","200 Sutter Street, Financial District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",622,416,929
"1277","300 Hayes Street, Civic Center, San Francisco","1690","900 Pine Street, Lower Nob Hill, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",493,331,732
"1277","300 Hayes Street, Civic Center, San Francisco","1691","200 O'Farrell Street, Tenderloin, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",457,308,676
"1277","300 Hayes Street, Civic Center, San Francisco","1692","800 Mission Street, South of Market, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",234,130,418
"1277","300 Hayes Street, Civic Center, San Francisco","1694","700 Folsom Street, South of Market, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",612,423,884
"1277","300 Hayes Street, Civic Center, San Francisco","1695","5th Street, Treasure Island, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",689,449,1056
"1277","300 Hayes Street, Civic Center, San Francisco","1696","4700 18th Street, Eureka Valley, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",618,467,817
"1277","300 Hayes Street, Civic Center, San Francisco","1697","400 Burnett Avenue, Twin Peaks, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",763,563,1032
"1277","300 Hayes Street, Civic Center, San Francisco","1698","3500 20th Street, Mission District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",378,278,513
"1277","300 Hayes Street, Civic Center, San Francisco","1699","900 Sanchez Street, Dolores Heights, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",620,476,807
"1277","300 Hayes Street, Civic Center, San Francisco","1700","3900 25th Street, Noe Valley, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",709,547,917
"1277","300 Hayes Street, Civic Center, San Francisco","1701","600 28th Street, Noe Valley, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",869,697,1082
"1277","300 Hayes Street, Civic Center, San Francisco","1702","100 Randall Street, Glen Park, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",934,708,1231
"1277","300 Hayes Street, Civic Center, San Francisco","1703","2600 21st Street, Mission District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",371,245,560
"1277","300 Hayes Street, Civic Center, San Francisco","1704","2900 24th Street, Mission District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",554,392,781
"1277","300 Hayes Street, Civic Center, San Francisco","1705","0 Conkling Street, Silver Terrace, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",774,538,1111
"1277","300 Hayes Street, Civic Center, San Francisco","1706","700 Bernal Heights Boulevard, Bernal Heights, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",644,466,888
"1277","300 Hayes Street, Civic Center, San Francisco","1707","100 Appleton Avenue, Bernal Heights, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",906,663,1238
"1277","300 Hayes Street, Civic Center, San Francisco","1710","100 Morningside Drive, Lakeshore, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1377,1076,1760
"1277","300 Hayes Street, Civic Center, San Francisco","1718","300 Arballo Drive, Lakeshore, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1274,964,1682
"1277","300 Hayes Street, Civic Center, San Francisco","1720","2200 47th Avenue, Sunset District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1329,1064,1659
"1277","300 Hayes Street, Civic Center, San Francisco","1721","Bayfront Expressway, Menlo Park","3/1/2020 - 3/8/2020, Every day, Daily Average",2115,1663,2689
"1277","300 Hayes Street, Civic Center, San Francisco","1722","200 9th Avenue, Richmond District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",769,572,1032
"1277","300 Hayes Street, Civic Center, San Francisco","1723","600 Burrows Avenue, San Bruno","3/1/2020 - 3/8/2020, Every day, Daily Average",1265,970,1649
"1277","300 Hayes Street, Civic Center, San Francisco","1724","2200 Euclid Avenue, East Palo Alto","3/1/2020 - 3/8/2020, Every day, Daily Average",2172,1719,2744
"1277","300 Hayes Street, Civic Center, San Francisco","1726","1700 Oakdell Drive, Menlo Park","3/1/2020 - 3/8/2020, Every day, Daily Average",2565,2166,3036
"1277","300 Hayes Street, Civic Center, San Francisco","1728","800 Easton Avenue, San Bruno","3/1/2020 - 3/8/2020, Every day, Daily Average",1376,1023,1850
"1277","300 Hayes Street, Civic Center, San Francisco","1729","1500 Adrian Road, Ingold - Milldale, Burlingame","3/1/2020 - 3/8/2020, Every day, Daily Average",1194,934,1525
"1277","300 Hayes Street, Civic Center, San Francisco","1730","0 Park Lane, Brisbane","3/1/2020 - 3/8/2020, Every day, Daily Average",701,520,943
"1277","300 Hayes Street, Civic Center, San Francisco","1731","0 Orange Court, Hillside, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",1298,972,1732
"1277","300 Hayes Street, Civic Center, San Francisco","1732","0 Longview Drive, Westlake, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",1115,796,1561
"1277","300 Hayes Street, Civic Center, San Francisco","1733","0 Barry Lane, West Atherton, Atherton","3/1/2020 - 3/8/2020, Every day, Daily Average",2361,1999,2788
"1277","300 Hayes Street, Civic Center, San Francisco","1734","0 Flood Circle, Lindenwood, Atherton","3/1/2020 - 3/8/2020, Every day, Daily Average",2259,1890,2699
"1277","300 Hayes Street, Civic Center, San Francisco","1735","100 Clark Drive, Central San Mateo, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1537,1324,1783
"1277","300 Hayes Street, Civic Center, San Francisco","1736","2500 Sand Hill Road, Sharon Heights, Menlo Park","3/1/2020 - 3/8/2020, Every day, Daily Average",2472,2002,3052
"1277","300 Hayes Street, Civic Center, San Francisco","1737","700 Westridge Drive, Central Portola Valley, Portola Valley","3/1/2020 - 3/8/2020, Every day, Daily Average",2453,1981,3037
"1277","300 Hayes Street, Civic Center, San Francisco","1738","1000 Wildwood Avenue, Westlake, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",1176,886,1559
"1277","300 Hayes Street, Civic Center, San Francisco","1739","0 Reiner Street, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",997,706,1407
"1277","300 Hayes Street, Civic Center, San Francisco","1740","800 Campus Drive, Serramonte, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",1059,769,1457
"1277","300 Hayes Street, Civic Center, San Francisco","1741","200 Morton Drive, Serramonte, Daly City","3/1/2020 - 3/8/2020, Every day, Daily Average",1220,937,1587
"1277","300 Hayes Street, Civic Center, San Francisco","1742","Junipero Serra Boulevard, Serra Highlands, South San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1230,972,1555
"1277","300 Hayes Street, Civic Center, San Francisco","1743","600 San Bruno Avenue East, San Bruno","3/1/2020 - 3/8/2020, Every day, Daily Average",987,781,1245
"1277","300 Hayes Street, Civic Center, San Francisco","1744","1200 Helen Drive, Millbrae","3/1/2020 - 3/8/2020, Every day, Daily Average",1322,1054,1657
"1277","300 Hayes Street, Civic Center, San Francisco","1745","Ed Taylor Trail, Burlingame Hills, Burlingame","3/1/2020 - 3/8/2020, Every day, Daily Average",1424,1140,1777
"1277","300 Hayes Street, Civic Center, San Francisco","1746","600 North Delaware Street, Central San Mateo, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1386,1078,1781
"1277","300 Hayes Street, Civic Center, San Francisco","1747","1700 Coyote Point Drive, Shoreview, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1353,1067,1714
"1277","300 Hayes Street, Civic Center, San Francisco","1748","500 Carmel Circle, Baywood - Aragon, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1655,1356,2019
"1277","300 Hayes Street, Civic Center, San Francisco","1749","1600 Parrott Drive, South San Mateo, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1956,1528,2502
"1277","300 Hayes Street, Civic Center, San Francisco","1750","1700 Yorktown Road, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1742,1400,2166
"1277","300 Hayes Street, Civic Center, San Francisco","1752","200 West 25th Avenue, South San Mateo, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1832,1378,2435
"1277","300 Hayes Street, Civic Center, San Francisco","1755","3000 Los Prados Street, East San Mateo, San Mateo","3/1/2020 - 3/8/2020, Every day, Daily Average",1601,1245,2058
"1277","300 Hayes Street, Civic Center, San Francisco","1759","600 Sylvan Way, Emerald Hills","3/1/2020 - 3/8/2020, Every day, Daily Average",2076,1674,2573
"1277","300 Hayes Street, Civic Center, San Francisco","1761","100 Fulton Street, Mount Carmel, Redwood City","3/1/2020 - 3/8/2020, Every day, Daily Average",1908,1596,2280
"1277","300 Hayes Street, Civic Center, San Francisco","1762","500 Summit Spring Road, Woodside","3/1/2020 - 3/8/2020, Every day, Daily Average",2136,1724,2644
"1277","300 Hayes Street, Civic Center, San Francisco","1764","300 26th Avenue, Central Richmond, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",983,763,1265
"1277","300 Hayes Street, Civic Center, San Francisco","1768","800 Balboa Street, Richmond District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",622,464,833
"1277","300 Hayes Street, Civic Center, San Francisco","1770","1800 32nd Avenue, Sunset District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1013,778,1318
"1277","300 Hayes Street, Civic Center, San Francisco","1771","0 Lopez Avenue, West of Twin Peaks, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1030,772,1373
"1277","300 Hayes Street, Civic Center, San Francisco","1772","0 Rockaway Avenue, West of Twin Peaks, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1068,836,1362
"1277","300 Hayes Street, Civic Center, San Francisco","1773","0 Majestic Avenue, Ingleside, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",747,531,1049
"1277","300 Hayes Street, Civic Center, San Francisco","1774","200 Byxbee Street, Oceanview, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1158,852,1573
"1277","300 Hayes Street, Civic Center, San Francisco","1775","100 Farallones Street, Oceanview, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",802,577,1114
"1277","300 Hayes Street, Civic Center, San Francisco","1776","1800 25th Avenue, Sunset District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",966,735,1268
"1277","300 Hayes Street, Civic Center, San Francisco","1777","7100 Geary Boulevard, Richmond District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",899,699,1155
"1277","300 Hayes Street, Civic Center, San Francisco","1778","7700 Geary Boulevard, Richmond District, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1027,807,1306
"1277","300 Hayes Street, Civic Center, San Francisco","1779","500 John Muir Drive, Lakeshore, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",1240,905,1697
"1277","300 Hayes Street, Civic Center, San Francisco","1780","1600 McKinnon Avenue, Bayview, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",803,581,1109
"1277","300 Hayes Street, Civic Center, San Francisco","1781","1100 Carolina Street, Potrero Hill, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",414,277,618
"1277","300 Hayes Street, Civic Center, San Francisco","1783","1500 Mansell Street, Visitacion Valley, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",903,621,1312
"1277","300 Hayes Street, Civic Center, San Francisco","1825","1500 Dominion Avenue, Sunnyvale","3/1/2020 - 3/8/2020, Every day, Daily Average",2798,2244,3487
"1277","300 Hayes Street, Civic Center, San Francisco","1831","1100 East Arques Avenue, Sunnyvale","3/1/2020 - 3/8/2020, Every day, Daily Average",2919,2305,3696
"1277","300 Hayes Street, Civic Center, San Francisco","1832","500 Sullivan Drive, Mountain View","3/1/2020 - 3/8/2020, Every day, Daily Average",2788,2145,3623
"1277","300 Hayes Street, Civic Center, San Francisco","1833","500 Logue Avenue, Mountain View","3/1/2020 - 3/8/2020, Every day, Daily Average",2665,2075,3422
"1277","300 Hayes Street, Civic Center, San Francisco","1834","500 Castro Street, Old Mountain View, Mountain View","3/1/2020 - 3/8/2020, Every day, Daily Average",2445,2084,2867
"1277","300 Hayes Street, Civic Center, San Francisco","1838","500 Chesley Avenue, Waverly Park, Mountain View","3/1/2020 - 3/8/2020, Every day, Daily Average",2746,2143,3518
"1277","300 Hayes Street, Civic Center, San Francisco","1851","100 Primrose Way, Duveneck - St. Francis, Palo Alto","3/1/2020 - 3/8/2020, Every day, Daily Average",2170,1824,2581
"1277","300 Hayes Street, Civic Center, San Francisco","1852","0 Ryan Court, Stanford","3/1/2020 - 3/8/2020, Every day, Daily Average",2775,2180,3530
"1277","300 Hayes Street, Civic Center, San Francisco","1853","1400 Club View Terrace, Country Club, Los Altos","3/1/2020 - 3/8/2020, Every day, Daily Average",2982,2471,3597
"1277","300 Hayes Street, Civic Center, San Francisco","1869","12900 Tripoli Court, Los Altos Hills","3/1/2020 - 3/8/2020, Every day, Daily Average",2780,2309,3345
"1277","300 Hayes Street, Civic Center, San Francisco","1891","800 Jury Court, North San Jose, San Jose","3/1/2020 - 3/8/2020, Every day, Daily Average",2936,2537,3397
"1277","300 Hayes Street, Civic Center, San Francisco","1903","Spring Street, Central San Jose, San Jose","3/1/2020 - 3/8/2020, Every day, Daily Average",3310,2570,4262
"1277","300 Hayes Street, Civic Center, San Francisco","1917","4900 Moorpark Avenue, Strawberry Park, San Jose","3/1/2020 - 3/8/2020, Every day, Daily Average",3346,2773,4036
"1277","300 Hayes Street, Civic Center, San Francisco","1936","14400 Chester Avenue, Saratoga","3/1/2020 - 3/8/2020, Every day, Daily Average",3188,2699,3764
"1277","300 Hayes Street, Civic Center, San Francisco","1937","19500 Dorchester Drive, Golden Triangle, Saratoga","3/1/2020 - 3/8/2020, Every day, Daily Average",2992,2532,3534
"1277","300 Hayes Street, Civic Center, San Francisco","1944","700 Girard Street, Visitacion Valley, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",568,403,800
"1277","300 Hayes Street, Civic Center, San Francisco","1949","7100 Rainbow Drive, West San Jose, San Jose","3/1/2020 - 3/8/2020, Every day, Daily Average",2925,2480,3448
"1277","300 Hayes Street, Civic Center, San Francisco","1951","400 Delta Street, Visitacion Valley, San Francisco","3/1/2020 - 3/8/2020, Every day, Daily Average",925,655,1304
"1277","300 Hayes Street, Civic Center, San Francisco","2002","2600 I Street, Petaluma","3/1/2020 - 3/8/2020, Every day, Daily Average",2494,2275,2733
"1277","300 Hayes Street, Civic Center, San Francisco","2022","200 Clearview Drive, Vallejo","3/1/2020 - 3/8/2020, Every day, Daily Average",2094,1640,2672
"1277","300 Hayes Street, Civic Center, San Francisco","2023","0 Midway Street, Vallejo","3/1/2020 - 3/8/2020, Every day, Daily Average",2193,1713,2806
"1277","300 Hayes Street, Civic Center, San Francisco","2105","300 Olive Avenue, Novato","3/1/2020 - 3/8/2020, Every day, Daily Average",2156,1883,2468
"1277","300 Hayes Street, Civic Center, San Francisco","2115","100 Sequoia Glen Lane, Novato","3/1/2020 - 3/8/2020, Every day, Daily Average",2061,1822,2330
"1277","300 Hayes Street, Civic Center, San Francisco","2116","0 Waterbury Lane, Novato","3/1/2020 - 3/8/2020, Every day, Daily Average",1996,1712,2326
"1277","300 Hayes Street, Civic Center, San Francisco","2117","0 Oxford Drive, San Rafael","3/1/2020 - 3/8/2020, Every day, Daily Average",1769,1525,2051
